name,description,price,tags,imageUrl,optionName,hidden,weight,prepaymentPercent,hideBuyBtn,bonusesPercent
Tarqatma Geografiya s5-2,Тарқатма. ''Tarqatma Geografiya s5-2''. Формат - А4 (оддий лист). Рангли. Ҳажми - 9 вароқ. Синфи - 5. Электрон вариантдаги формати - PDF.,9000,"эл_геог, т_геог",https://storage.googleapis.com/exprintsalesbot1597642119253/3b413380-e2dd-11ea-8c36-13e96ffbf515.gif_1597925039938.gif,,,,,,
Tarqatma Geografiya s5-1,Тарқатма. ''Tarqatma Geografiya s5-1''. Формат - А4 (оддий лист). Рангли. Ҳажми - 9 вароқ. Синфи - 5. Электрон вариантдаги формати - PDF.,9000,"эл_геог, т_геог",https://storage.googleapis.com/exprintsalesbot1597642119253/391aaa00-e2dd-11ea-8c36-13e96ffbf515.gif_1597925036342.gif,,,,,,
Tarqatma Fizika s7-2,Тарқатма. ''Tarqatma Fizika s7-2''. Формат - А4 (оддий лист). Рангли. Ҳажми - 12 вароқ. Синфи - 7. Электрон вариантдаги формати - PDF.,12000,"эл_физ, т_физ",https://storage.googleapis.com/exprintsalesbot1597642119253/338eae60-e2dd-11ea-bd0e-05715eb7d579.gif_1597925027285.gif,,,,,,
Tarqatma Fizika s7-1,Тарқатма. ''Tarqatma Fizika s7-1''. Формат - А4 (оддий лист). Рангли. Ҳажми - 12 вароқ. Синфи - 7. Электрон вариантдаги формати - PDF.,12000,"эл_физ, т_физ",https://storage.googleapis.com/exprintsalesbot1597642119253/30f73aa0-e2dd-11ea-8c36-13e96ffbf515.gif_1597925022760.gif,,,,,,
Tarqatma Adabiyot s5-1,Тарқатма. ''Tarqatma Adabiyot s5-1''. Формат - А4 (оддий лист). Рангли. Ҳажми - 12 вароқ. Синфи - 5. Электрон вариантдаги формати - PDF.,12000,"эл_она, т_она",https://storage.googleapis.com/exprintsalesbot1597642119253/2b7ccb30-e2dd-11ea-8c36-13e96ffbf515.gif_1597925013563.gif,,,,,,
Tarqatma Botanika 2,Тарқатма. ''Tarqatma Botanika 2''. Формат - А4 (оддий лист). Рангли. Ҳажми - 12 вароқ. Синфи - 6. Электрон вариантдаги формати - PDF.,12000,"эл_био, т_био",https://storage.googleapis.com/exprintsalesbot1597642119253/2e137ba0-e2dd-11ea-8c36-13e96ffbf515.gif_1597925017822.gif,,,,,,
Tarqatma Botanika 1,Тарқатма. ''Tarqatma Botanika 1''. Формат - А4 (оддий лист). Рангли. Ҳажми - 12 вароқ. Синфи - 6. Электрон вариантдаги формати - PDF.,12000,"эл_био, т_био",https://storage.googleapis.com/exprintsalesbot1597642119253/282c8ec0-e2dd-11ea-8c36-13e96ffbf515.gif_1597925007956.gif,,,,,,
Tarqatma Tarix s6-2,Тарқатма. ''Tarqatma Tarix s6-2''. Формат - А4 (оддий лист). Рангли. Ҳажми - 9 вароқ. Синфи - 6. Электрон вариантдаги формати - PDF.,9000,"эл_тар, т_тар",https://storage.googleapis.com/exprintsalesbot1597642119253/24a3dd30-e2dd-11ea-8c36-13e96ffbf515.gif_1597925002054.gif,,,,,,
Tarqatma Tarix s6-1,Тарқатма. ''Tarqatma Tarix s6-1''. Формат - А4 (оддий лист). Рангли. Ҳажми - 9 вароқ. Синфи - 6. Электрон вариантдаги формати - PDF.,9000,"эл_тар, т_тар",https://storage.googleapis.com/exprintsalesbot1597642119253/21fab630-e2dd-11ea-8c36-13e96ffbf515.gif_1597924997565.gif,,,,,,
Tarqatma Ona tili s2-7,Тарқатма. ''Tarqatma Ona tili s2-7''. Формат - А4 (оддий лист). Рангли. Ҳажми - 9 вароқ. Синфи - 2. Электрон вариантдаги формати - PDF.,9000,"с2эл, с2тай",https://storage.googleapis.com/exprintsalesbot1597642119253/1e0b5390-e2dd-11ea-8c36-13e96ffbf515.gif_1597924990970.gif,,,,,,
Tarqatma Ona tili s9-6,Тарқатма. ''Tarqatma Ona tili s9-6''. Формат - А4 (оддий лист). Рангли. Ҳажми - 7 вароқ. Синфи - 9. Электрон вариантдаги формати - PDF.,7000,"эл_она, т_она",https://storage.googleapis.com/exprintsalesbot1597642119253/1b3db4a0-e2dd-11ea-8c36-13e96ffbf515.gif_1597924986273.gif,,,,,,
Tarqatma Ona tili s8-5,Тарқатма. ''Tarqatma Ona tili s8-5''. Формат - А4 (оддий лист). Рангли. Ҳажми - 9 вароқ. Синфи - 8. Электрон вариантдаги формати - PDF.,9000,"эл_она, т_она",https://storage.googleapis.com/exprintsalesbot1597642119253/17404840-e2dd-11ea-8c36-13e96ffbf515.gif_1597924979541.gif,,,,,,
Tarqatma Ona tili s7-4,Тарқатма. ''Tarqatma Ona tili s7-4''. Формат - А4 (оддий лист). Рангли. Ҳажми - 7 вароқ. Синфи - 7. Электрон вариантдаги формати - PDF.,7000,"эл_она, т_она",https://storage.googleapis.com/exprintsalesbot1597642119253/119a5c00-e2dd-11ea-bd0e-05715eb7d579.gif_1597924970187.gif,,,,,,
Tarqatma Ona tili s6-3,Тарқатма. ''Tarqatma Ona tili s6-3''. Формат - А4 (оддий лист). Рангли. Ҳажми - 7 вароқ. Синфи - 6. Электрон вариантдаги формати - PDF.,7000,"эл_она, т_она",https://storage.googleapis.com/exprintsalesbot1597642119253/0e726810-e2dd-11ea-bd0e-05715eb7d579.gif_1597924964746.gif,,,,,,
Tarqatma Ona tili s5-2,Тарқатма. ''Tarqatma Ona tili s5-2''. Формат - А4 (оддий лист). Рангли. Ҳажми - 9 вароқ. Синфи - 5. Электрон вариантдаги формати - PDF.,9000,"эл_она, т_она",https://storage.googleapis.com/exprintsalesbot1597642119253/0bcd38b0-e2dd-11ea-bd0e-05715eb7d579.gif_1597924960294.gif,,,,,,
Tarqatma Ona tili s5-1,Тарқатма. ''Tarqatma Ona tili s5-1''. Формат - А4 (оддий лист). Рангли. Ҳажми - 7 вароқ. Синфи - 5. Электрон вариантдаги формати - PDF.,7000,"эл_она, т_она",https://storage.googleapis.com/exprintsalesbot1597642119253/08eb7580-e2dd-11ea-bd0e-05715eb7d579.gif_1597924955457.gif,,,,,,
Tarqatma 3s-5,Тарқатма. ''Tarqatma 3s-5''. Формат - А4 (оддий лист). Рангли. Ҳажми - 15 вароқ. Синфи - 3. Электрон вариантдаги формати - PDF.,15000,"с3эл, с3тай",https://storage.googleapis.com/exprintsalesbot1597642119253/062e0330-e2dd-11ea-bd0e-05715eb7d579.gif_1597924950922.gif,,,,,,
Tarqatma 3s-4,Тарқатма. ''Tarqatma 3s-4''. Формат - А4 (оддий лист). Рангли. Ҳажми - 15 вароқ. Синфи - 3. Электрон вариантдаги формати - PDF.,15000,"с3эл, с3тай",https://storage.googleapis.com/exprintsalesbot1597642119253/0351be40-e2dd-11ea-bd0e-05715eb7d579.gif_1597924946136.gif,,,,,,
Tarqatma 3s-3,Тарқатма. ''Tarqatma 3s-3''. Формат - А4 (оддий лист). Рангли. Ҳажми - 15 вароқ. Синфи - 3. Электрон вариантдаги формати - PDF.,15000,"с3эл, с3тай",https://storage.googleapis.com/exprintsalesbot1597642119253/0052fd30-e2dd-11ea-bd0e-05715eb7d579.gif_1597924941090.gif,,,,,,
Tarqatma 3s-2,Тарқатма. ''Tarqatma 3s-2''. Формат - А4 (оддий лист). Рангли. Ҳажми - 15 вароқ. Синфи - 3. Электрон вариантдаги формати - PDF.,15000,"с3эл, с3тай",https://storage.googleapis.com/exprintsalesbot1597642119253/fd574960-e2dc-11ea-bd0e-05715eb7d579.gif_1597924936136.gif,,,,,,
Tarqatma 3s-1,Тарқатма. ''Tarqatma 3s-1''. Формат - А4 (оддий лист). Рангли. Ҳажми - 15 вароқ. Синфи - 3. Электрон вариантдаги формати - PDF.,15000,"с3эл, с3тай",https://storage.googleapis.com/exprintsalesbot1597642119253/e5862e00-e2dc-11ea-bd0e-05715eb7d579.gif_1597924896175.gif,,,,,,
Карточки по математике,Тарқатма. ''Карточки по математике''. Формат - А4 (оддий лист). Рангли. Ҳажми - 8 вароқ. Синфи - Бошланғич. Электрон вариантдаги формати - PDF.,8000,"эл_мат, т_мат",https://storage.googleapis.com/exprintsalesbot1597642119253/e2c53940-e2dc-11ea-bd0e-05715eb7d579.gif_1597924891487.gif,,,,,,
Tarqatmalar 5,Тарқатма. ''Tarqatmalar 5''. Формат - А4 (оддий лист). Рангли. Ҳажми - 16 вароқ. Синфи - Бошланғич. Электрон вариантдаги формати - PDF.,16000,"эл_мат, т_мат",https://storage.googleapis.com/exprintsalesbot1597642119253/dafc9410-e2dc-11ea-8c36-13e96ffbf515.gif_1597924878472.gif,,,,,,
Tarqatmalar 4,Тарқатма. ''Tarqatmalar 4''. Формат - А4 (оддий лист). Рангли. Ҳажми - 8 вароқ. Синфи - Бошланғич. Электрон вариантдаги формати - PDF.,8000,"эл_мат, т_мат",https://storage.googleapis.com/exprintsalesbot1597642119253/d5a033f0-e2dc-11ea-8c36-13e96ffbf515.gif_1597924869525.gif,,,,,,
Карточки по русскому языку 6,Тарқатма. ''Карточки по русскому языку 6''. Формат - А4 (оддий лист). Рангли. Ҳажми - 15 вароқ. Синфи - белгиланмаган. Электрон вариантдаги формати - PDF.,15000,"эл_рус, т_рус",https://storage.googleapis.com/exprintsalesbot1597642119253/c076e000-e2dc-11ea-8c36-13e96ffbf515.gif_1597924833957.gif,,,,,,
Карточки по русскому языку 5,Тарқатма. ''Карточки по русскому языку 5''. Формат - А4 (оддий лист). Рангли. Ҳажми - 12 вароқ. Синфи - белгиланмаган. Электрон вариантдаги формати - PDF.,12000,"эл_рус, т_рус",https://storage.googleapis.com/exprintsalesbot1597642119253/bb935960-e2dc-11ea-8c36-13e96ffbf515.gif_1597924825739.gif,,,,,,
Карточки по русскому языку 4,Тарқатма. ''Карточки по русскому языку 4''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Синфи - белгиланмаган. Электрон вариантдаги формати - PDF.,5000,"эл_рус, т_рус",https://storage.googleapis.com/exprintsalesbot1597642119253/b8c5e180-e2dc-11ea-8c36-13e96ffbf515.gif_1597924821024.gif,,,,,,
Карточки по русскому языку 3,Тарқатма. ''Карточки по русскому языку 3''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Синфи - белгиланмаган. Электрон вариантдаги формати - PDF.,5000,"эл_рус, т_рус",https://storage.googleapis.com/exprintsalesbot1597642119253/b5bdf8b0-e2dc-11ea-8c36-13e96ffbf515.gif_1597924815940.gif,,,,,,
Карточки по русскому языку 2,Тарқатма. ''Карточки по русскому языку 2''. Формат - А4 (оддий лист). Рангли. Ҳажми - 8 вароқ. Синфи - белгиланмаган. Электрон вариантдаги формати - PDF.,8000,"эл_рус, т_рус",https://storage.googleapis.com/exprintsalesbot1597642119253/b180eb40-e2dc-11ea-8c36-13e96ffbf515.gif_1597924808914.gif,,,,,,
Карточки по русскому языку 1,Тарқатма. ''Карточки по русскому языку 1''. Формат - А4 (оддий лист). Рангли. Ҳажми - 10 вароқ. Синфи - белгиланмаган. Электрон вариантдаги формати - PDF.,10000,"эл_рус, т_рус",https://storage.googleapis.com/exprintsalesbot1597642119253/ac991ee0-e2dc-11ea-8c36-13e96ffbf515.gif_1597924800652.gif,,,,,,
Карточки,Тарқатма. ''Карточки''. Формат - А4 (оддий лист). Рангли. Ҳажми - 16 вароқ. Синфи - Бошланғич. Электрон вариантдаги формати - PDF.,16000,"эл_мат, т_мат",https://storage.googleapis.com/exprintsalesbot1597642119253/9207ab00-e2dc-11ea-8c36-13e96ffbf515.gif_1597924756098.gif,,,,,,
Tarqatmalar 3,Тарқатма. ''Tarqatmalar 3''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Синфи - 1. Электрон вариантдаги формати - PDF.,5000,"с1эл, с1тай",https://storage.googleapis.com/exprintsalesbot1597642119253/8ed46c70-e2dc-11ea-8c36-13e96ffbf515.gif_1597924750629.gif,,,,,,
Tarqatmalar 2,Тарқатма. ''Tarqatmalar 2''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Синфи - 2. Электрон вариантдаги формати - PDF.,5000,"с2эл, с2тай",https://storage.googleapis.com/exprintsalesbot1597642119253/819c7b60-e2dc-11ea-bd0e-05715eb7d579.gif_1597924728448.gif,,,,,,
Tarqatmalar,Тарқатма. ''Tarqatmalar''. Формат - А4 (оддий лист). Рангли. Ҳажми - 14 вароқ. Синфи - 2. Электрон вариантдаги формати - PDF.,14000,"с2эл, с2тай",https://storage.googleapis.com/exprintsalesbot1597642119253/7bf99c60-e2dc-11ea-bd0e-05715eb7d579.gif_1597924719078.gif,,,,,,
Ona tili tarqatmalari 4-sinf 14-qism,Тарқатма. ''Ona tili tarqatmalari 4-sinf 14-qism''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Синфи - 4. Электрон вариантдаги формати - PDF.,5000,"с4эл, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/78724a60-e2dc-11ea-bd0e-05715eb7d579.gif_1597924713090.gif,,,,,,
Ona tili tarqatmalari 4-sinf 13-qism,Тарқатма. ''Ona tili tarqatmalari 4-sinf 13-qism''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Синфи - 4. Электрон вариантдаги формати - PDF.,5000,"с4эл, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/751f75e0-e2dc-11ea-bd0e-05715eb7d579.gif_1597924707491.gif,,,,,,
Ona tili tarqatmalari 4-sinf 12-qism,Тарқатма. ''Ona tili tarqatmalari 4-sinf 12-qism''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Синфи - 4. Электрон вариантдаги формати - PDF.,5000,"с4эл, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/72611930-e2dc-11ea-bd0e-05715eb7d579.gif_1597924702886.gif,,,,,,
Ona tili tarqatmalari 4-sinf 11-qism,Тарқатма. ''Ona tili tarqatmalari 4-sinf 11-qism''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Синфи - 4. Электрон вариантдаги формати - PDF.,5000,"с4эл, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/6fbb9bb0-e2dc-11ea-bd0e-05715eb7d579.gif_1597924698463.gif,,,,,,
